sale_id,date,store_channel,payment_method,product_id,product_name,category,sub_category,quantity_sold,unit_price,discount_pct,discount_amount,total_sale,cost_total,gross_profit,customer_id,is_promotion,is_returned,net_profit
S09276,2025-05-27,Physical,Mobile Pay,P023,Canvas Tote Bag,All,Accessories,1,24.99,0,0.0,24.99,8.0,16.99,C107,False,False,16.99
S09277,2025-05-27,Physical,Credit Card,P021,Unisex Socks (3-pack),All,Accessories,1,9.99,5,0.5,9.49,2.5,6.99,C063,False,False,6.99
S09278,2025-05-27,Physical,Debit Card,P020,Unisex Cap,All,Accessories,1,14.99,0,0.0,14.99,4.0,10.99,C037,False,False,10.99
S09279,2025-05-27,Online,PayPal,P011,Women's Skirt,Women,Skirt,1,39.99,0,0.0,39.99,14.0,25.99,C158,False,False,25.99
S09280,2025-05-27,Physical,Cash,P003,Men's Slim Jeans,Men,Pants,1,49.99,0,0.0,49.99,18.0,31.99,C063,False,False,31.99
S09281,2025-05-27,Online,Credit Card,P020,Unisex Cap,All,Accessories,2,14.99,0,0.0,29.98,8.0,21.98,C013,False,False,21.98
S09282,2025-05-27,Physical,Cash,P025,Women's Swimsuit,Women,Swimwear,1,44.99,15,6.75,38.24,16.0,22.24,C167,False,False,22.24
S09283,2025-05-27,Online,Credit Card,P003,Men's Slim Jeans,Men,Pants,3,49.99,0,0.0,149.97,54.0,95.97,C008,False,False,95.97
S09284,2025-05-27,Online,Debit Card,P001,Men's Basic T-shirt,Men,Shirt,1,19.99,0,0.0,19.99,7.0,12.99,C028,False,False,12.99
S09285,2025-05-27,Physical,Credit Card,P021,Unisex Socks (3-pack),All,Accessories,2,9.99,10,2.0,17.98,5.0,12.98,C087,False,False,12.98
S09286,2025-05-27,Physical,Credit Card,P011,Women's Skirt,Women,Skirt,2,39.99,5,4.0,75.98,28.0,47.98,C018,False,False,47.98
S09287,2025-05-27,Physical,Debit Card,P011,Women's Skirt,Women,Skirt,2,39.99,0,0.0,79.98,28.0,51.98,C011,False,False,51.98
S09288,2025-05-27,Physical,Debit Card,P011,Women's Skirt,Women,Skirt,1,39.99,0,0.0,39.99,14.0,25.99,C133,False,False,25.99
S09289,2025-05-28,Physical,Cash,P012,Women's Skinny Jeans,Women,Pants,1,54.99,5,2.75,52.24,20.0,32.24,C116,False,False,32.24
S09290,2025-05-28,Physical,Credit Card,P007,Men's Polo Shirt,Men,Shirt,2,34.99,0,0.0,69.98,24.0,45.98,C046,False,False,45.98
S09291,2025-05-28,Online,Debit Card,P021,Unisex Socks (3-pack),All,Accessories,2,9.99,0,0.0,19.98,5.0,14.98,C136,False,False,14.98
S09292,2025-05-28,Physical,Credit Card,P020,Unisex Cap,All,Accessories,2,14.99,0,0.0,29.98,8.0,21.98,C150,False,False,21.98
S09293,2025-05-28,Online,Debit Card,P002,Men's Premium T-shirt,Men,Shirt,2,29.99,10,6.0,53.98,22.0,31.98,C083,False,False,31.98
S09294,2025-05-28,Physical,Cash,P013,Women's Hoodie,Women,Jacket,2,59.99,5,6.0,113.98,44.0,69.98,C022,False,False,69.98
S09295,2025-05-28,Physical,Credit Card,P009,Women's Casual Dress,Women,Dress,2,44.99,10,9.0,80.98,32.0,48.98,C061,False,False,48.98
S09296,2025-05-28,Online,Credit Card,P022,Leather Belt,All,Accessories,1,19.99,0,0.0,19.99,6.0,13.99,C084,False,False,13.99
S09297,2025-05-28,Online,Debit Card,P007,Men's Polo Shirt,Men,Shirt,1,34.99,0,0.0,34.99,12.0,22.99,C132,False,False,22.99
S09298,2025-05-28,Online,Mobile Pay,P001,Men's Basic T-shirt,Men,Shirt,1,19.99,0,0.0,19.99,7.0,12.99,C038,False,False,12.99
S09299,2025-05-29,Online,Mobile Pay,P020,Unisex Cap,All,Accessories,1,14.99,5,0.75,14.24,4.0,10.24,C139,False,False,10.24
S09300,2025-05-29,Online,PayPal,P025,Women's Swimsuit,Women,Swimwear,1,44.99,10,4.5,40.49,16.0,24.49,C116,False,False,24.49
S09301,2025-05-29,Online,PayPal,P025,Women's Swimsuit,Women,Swimwear,1,44.99,0,0.0,44.99,16.0,28.99,C068,False,False,28.99
S09302,2025-05-29,Physical,Credit Card,P024,Men's Swim Shorts,Men,Swimwear,4,29.99,15,17.99,101.97,40.0,61.97,C174,False,False,61.97
S09303,2025-05-29,Physical,Mobile Pay,P010,Women's Blouse,women,Top,2,34.99,5,3.5,66.48,24.0,42.48,C029,False,False,42.48
S09304,2025-05-29,Online,Mobile Pay,P021,Unisex Socks (3-pack),All,Accessories,4,9.99,10,4.0,35.96,10.0,25.96,C163,False,False,25.96
S09305,2025-05-29,Online,Debit Card,P002,Men's Premium T-shirt,Men,Shirt,4,29.99,0,0.0,119.96,44.0,75.96,C092,False,False,75.96
S09306,2025-05-29,Online,Credit Card,P016,Kids T-shirt,Kids,Shirt,2,14.99,0,0.0,29.98,10.0,19.98,C002,False,False,19.98
S09307,2025-05-29,Physical,Mobile Pay,P001,Men's Basic T-shirt,Men,Shirt,1,19.99,10,2.0,17.99,7.0,10.99,C082,False,False,10.99
S09308,2025-05-29,Physical,Mobile Pay,P020,Unisex Cap,All,Accessories,1,14.99,5,0.75,14.24,4.0,10.24,C089,False,False,10.24
S09309,2025-05-29,Physical,Debit Card,P009,Women's Casual Dress,Women,Dress,1,44.99,15,6.75,38.24,16.0,22.24,C061,False,False,22.24
S09310,2025-05-29,Online,Debit Card,P001,Men's Basic T-shirt,Men,Shirt,3,19.99,0,0.0,59.97,21.0,38.97,C101,False,False,38.97
S09311,2025-05-29,Physical,Cash,P007,Men's Polo Shirt,Men,Shirt,2,34.99,0,0.0,69.98,24.0,45.98,C103,False,False,45.98
S09312,2025-05-29,Physical,Cash,P013,Women's Hoodie,Women,Jacket,1,59.99,0,0.0,59.99,22.0,37.99,C196,False,False,37.99
S09313,2025-05-29,Online,Credit Card,P025,Women's Swimsuit,Women,Swimwear,1,44.99,0,0.0,44.99,16.0,28.99,C003,False,False,28.99
S09314,2025-05-30,Physical,Mobile Pay,P023,Canvas Tote Bag,All,Accessories,1,24.99,0,0.0,24.99,8.0,16.99,C018,False,False,16.99
S09315,2025-05-30,Online,Credit Card,P017,Kids Jeans,Kids,Pants,2,29.99,5,3.0,56.98,20.0,36.98,C047,False,False,36.98
S09316,2025-05-30,Physical,Credit Card,P023,Canvas Tote Bag,All,Accessories,1,24.99,0,0.0,24.99,8.0,16.99,C109,False,False,16.99
S09317,2025-05-30,Online,Credit Card,P009,Women's Casual Dress,Women,Dress,1,44.99,0,0.0,44.99,16.0,28.99,C124,False,False,28.99
S09318,2025-05-30,Physical,Debit Card,P021,Unisex Socks (3-pack),All,Accessories,2,9.99,0,0.0,19.98,5.0,14.98,C089,False,False,14.98
S09319,2025-05-30,Online,PayPal,P011,Women's Skirt,Women,Skirt,1,39.99,5,2.0,37.99,14.0,23.99,C064,False,False,23.99
S09320,2025-05-30,Online,Mobile Pay,P011,Women's Skirt,Women,Skirt,1,39.99,5,2.0,37.99,14.0,23.99,C001,False,False,23.99
S09321,2025-05-30,Physical,Cash,P023,Canvas Tote Bag,All,Accessories,1,24.99,15,3.75,21.24,8.0,13.24,C178,False,False,13.24
S09322,2025-05-30,Physical,Credit Card,P020,Unisex Cap,All,Accessories,1,14.99,0,0.0,14.99,4.0,10.99,C003,False,False,10.99
S09323,2025-05-30,Physical,Mobile Pay,P025,Women's Swimsuit,Women,Swimwear,3,44.99,0,0.0,134.97,48.0,86.97,C185,False,True,0.0
S09324,2025-05-30,Physical,Cash,P018,Kids Jacket,Kids,Jacket,4,44.99,0,0.0,179.96,64.0,115.96,C039,False,False,115.96
S09325,2025-05-30,Physical,Credit Card,P008,Women's Floral Dress,Women,Dress,2,54.99,15,16.5,93.48,40.0,53.48,C166,False,False,53.48
S09326,2025-05-30,Online,Credit Card,P002,Men's Premium T-shirt,Men,Shirt,3,29.99,0,0.0,89.97,33.0,56.97,C153,False,False,56.97
S09327,2025-05-30,Physical,Debit Card,P021,Unisex Socks (3-pack),all,Accessories,1,9.99,0,0.0,9.99,2.5,7.49,C175,False,False,7.49
S09328,2025-05-30,Physical,Credit Card,P002,Men's Premium T-shirt,Men,Shirt,2,29.99,10,6.0,53.98,22.0,31.98,C008,False,False,31.98
S09329,2025-05-30,Online,Credit Card,P020,Unisex Cap,All,Accessories,2,14.99,0,0.0,29.98,8.0,21.98,C021,False,True,0.0
S09330,2025-05-30,Online,Credit Card,P004,Men's Chino Pants,Men,Pants,5,44.99,0,0.0,224.95,75.0,149.95,C086,False,False,149.95
S09331,2025-05-31,Online,Credit Card,P021,Unisex Socks (3-pack),All,Accessories,2,9.99,5,1.0,18.98,5.0,13.98,C199,False,False,13.98
S09332,2025-05-31,Physical,Cash,P011,Women's Skirt,Women,Skirt,2,39.99,15,12.0,67.98,28.0,39.98,C160,False,False,39.98
S09333,2025-05-31,Physical,Credit Card,P008,Women's Floral Dress,Women,Dress,5,54.99,0,0.0,274.95,100.0,174.95,C074,False,False,174.95
S09334,2025-05-31,Online,PayPal,P009,Women's Casual Dress,Women,Dress,1,44.99,0,0.0,44.99,16.0,28.99,C115,False,False,28.99
S09335,2025-05-31,Online,PayPal,P020,Unisex Cap,All,Accessories,2,14.99,10,3.0,26.98,8.0,18.98,C176,False,False,18.98
S09336,2025-05-31,Online,PayPal,P021,Unisex Socks (3-pack),All,Accessories,1,9.99,15,1.5,8.49,2.5,5.99,C121,False,False,5.99
S09337,2025-05-31,Physical,Credit Card,P012,Women's Skinny Jeans,Women,Pants,2,54.99,0,0.0,109.98,40.0,69.98,C107,False,False,69.98
S09338,2025-05-31,Physical,Credit Card,P021,Unisex Socks (3-pack),All,Accessories,2,9.99,10,2.0,17.98,5.0,12.98,C195,False,False,12.98
S09339,2025-05-31,Physical,Credit Card,P005,Men's Hoodie,Men,Jacket,4,59.99,0,0.0,239.96,88.0,151.96,C065,False,False,151.96
S09340,2025-05-31,Physical,Credit Card,P005,Men's Hoodie,Men,Jacket,2,59.99,0,0.0,119.98,44.0,75.98,C076,False,False,75.98
S09341,2025-05-31,Physical,Credit Card,P024,Men's Swim Shorts,Men,Swimwear,1,29.99,5,1.5,28.49,10.0,18.49,C006,False,False,18.49
S09342,2025-05-31,Physical,Debit Card,P002,Men's Premium T-shirt,Men,Shirt,3,29.99,5,4.5,85.47,33.0,52.47,C172,False,True,0.0
S09343,2025-05-31,Online,Mobile Pay,P025,Women's Swimsuit,Women,Swimwear,2,44.99,10,9.0,80.98,32.0,48.98,C018,False,False,48.98
S09344,2025-05-31,Online,Debit Card,P002,Men's Premium T-shirt,Men,Shirt,2,29.99,0,0.0,59.98,22.0,37.98,C070,False,False,37.98
S09345,2025-05-31,Online,PayPal,P009,Women's Casual Dress,Women,Dress,2,44.99,0,0.0,89.98,32.0,57.98,C106,False,False,57.98
S09346,2025-05-31,Online,PayPal,P009,Women's Casual Dress,Women,Dress,1,44.99,0,0.0,44.99,16.0,28.99,C189,False,False,28.99
S09347,2025-05-31,Physical,Mobile Pay,P001,Men's Basic T-shirt,Men,Shirt,1,19.99,0,0.0,19.99,7.0,12.99,C071,False,False,12.99
S09348,2025-05-31,Online,Mobile Pay,P021,Unisex Socks (3-pack),All,Accessories,1,9.99,0,0.0,9.99,2.5,7.49,C017,False,False,7.49
S09349,2025-05-31,Physical,Debit Card,P010,Women's Blouse,Women,Top,2,34.99,5,3.5,66.48,24.0,42.48,C196,False,False,42.48
S09350,2025-05-31,Physical,Debit Card,P002,Men's Premium T-shirt,Men,Shirt,2,29.99,5,3.0,56.98,22.0,34.98,C006,False,False,34.98
S09351,2025-05-31,Online,Debit Card,P022,Leather Belt,All,Accessories,4,19.99,0,0.0,79.96,24.0,55.96,C065,False,False,55.96
S09352,2025-05-31,Online,Mobile Pay,P009,Women's Casual Dress,Women,Dress,5,44.99,0,0.0,224.95,80.0,144.95,C074,False,False,144.95
S09353,2025-05-31,Physical,Credit Card,P022,Leather Belt,All,Accessories,2,19.99,0,0.0,39.98,12.0,27.98,C021,False,False,27.98
S09354,2025-05-31,Online,Credit Card,P022,Leather Belt,All,Accessories,3,19.99,0,0.0,59.97,18.0,41.97,C171,False,False,41.97
S09355,2025-06-01,Physical,Credit Card,P008,Women's Floral Dress,Women,Dress,3,54.99,5,8.25,156.72,60.0,96.72,C043,True,False,96.72
S09356,2025-06-01,Physical,Credit Card,P011,Women's Skirt,Women,Skirt,1,39.99,10,4.0,35.99,14.0,21.99,C142,True,False,21.99
S09357,2025-06-01,Online,Mobile Pay,P001,Men's Basic T-shirt,Men,Shirt,1,19.99,5,1.0,18.99,7.0,11.99,C066,True,False,11.99
S09358,2025-06-01,Physical,Mobile Pay,P020,Unisex Cap,All,Accessories,2,14.99,10,3.0,26.98,8.0,18.98,C085,True,False,18.98
S09359,2025-06-01,Online,Debit Card,P024,Men's Swim Shorts,Men,Swimwear,3,29.99,5,4.5,85.47,30.0,55.47,C063,True,False,55.47
S09360,2025-06-01,Physical,Mobile Pay,P014,Women's Puffer Jacket,Women,Jacket,1,84.99,15,12.75,72.24,32.0,40.24,C045,True,True,0.0
S09361,2025-06-01,Physical,Credit Card,P009,Women's Casual Dress,Women,Dress,2,44.99,15,13.5,76.48,32.0,44.48,C192,True,False,44.48
S09362,2025-06-01,Physical,Cash,P003,Men's Slim Jeans,Men,Pants,1,49.99,5,2.5,47.49,18.0,29.49,C186,True,False,29.49
S09363,2025-06-01,Physical,Cash,P004,Men's Chino Pants,Men,Pants,1,44.99,0,0.0,44.99,15.0,29.99,C020,True,False,29.99
S09364,2025-06-01,Physical,Credit Card,P011,Women's Skirt,Women,Skirt,1,39.99,0,0.0,39.99,14.0,25.99,C189,True,True,0.0
S09365,2025-06-01,Physical,Credit Card,P011,Women's Skirt,Women,Skirt,1,39.99,10,4.0,35.99,14.0,21.99,C160,True,False,21.99
S09366,2025-06-01,Physical,Credit Card,P003,Men's Slim Jeans,Men,Pants,1,49.99,15,7.5,42.49,18.0,24.49,C080,True,False,24.49
S09367,2025-06-01,Physical,Cash,P014,Women's Puffer Jacket,Women,Jacket,1,84.99,10,8.5,76.49,32.0,44.49,C160,True,False,44.49
S09368,2025-06-01,Physical,Mobile Pay,P004,Men's Chino Pants,Men,Pants,2,44.99,5,4.5,85.48,30.0,55.48,C146,True,True,0.0
S09369,2025-06-01,Online,Credit Card,P010,Women's Blouse,Women,Top,2,34.99,10,7.0,62.98,24.0,38.98,C155,True,True,0.0
S09370,2025-06-01,Online,PayPal,P022,Leather Belt,All,Accessories,3,19.99,10,6.0,53.97,18.0,35.97,C112,True,False,35.97
S09371,2025-06-01,Physical,Credit Card,P006,Men's Puffer Jacket,Men,Jacket,1,89.99,5,4.5,85.49,35.0,50.49,C180,True,False,50.49
S09372,2025-06-01,Online,Credit Card,P010,Women's Blouse,Women,Top,1,34.99,5,1.75,33.24,12.0,21.24,C058,True,False,21.24
S09373,2025-06-01,Online,Credit Card,P004,Men's Chino Pants,Men,Pants,3,44.99,15,20.25,114.72,45.0,69.72,C174,True,False,69.72
S09374,2025-06-01,Physical,Debit Card,P004,Men's Chino Pants,Men,Pants,2,44.99,0,0.0,89.98,30.0,59.98,C137,True,False,59.98
S09375,2025-06-01,Physical,Cash,P017,Kids Jeans,Kids,Pants,1,29.99,10,3.0,26.99,10.0,16.99,C091,True,False,16.99
S09376,2025-06-01,Online,Mobile Pay,P012,Women's Skinny Jeans,Women,Pants,2,54.99,10,11.0,98.98,40.0,58.98,C191,True,False,58.98
S09377,2025-06-01,Physical,Cash,P004,Men's Chino Pants,Men,Pants,4,44.99,15,26.99,152.97,60.0,92.97,C083,True,False,92.97
S09378,2025-06-01,Physical,Debit Card,P007,Men's Polo Shirt,Men,Shirt,3,34.99,10,10.5,94.47,36.0,58.47,C174,True,False,58.47
S09379,2025-06-01,Physical,Credit Card,P001,Men's Basic T-shirt,Men,Shirt,2,19.99,0,0.0,39.98,14.0,25.98,C071,True,False,25.98
S09380,2025-06-01,Physical,Mobile Pay,P016,Kids T-shirt,Kids,Shirt,4,14.99,10,6.0,53.96,20.0,33.96,C169,True,False,33.96
S09381,2025-06-01,Online,Credit Card,P023,Canvas Tote Bag,All,Accessories,1,24.99,20,5.0,19.99,8.0,11.99,C003,True,False,11.99
S09382,2025-06-01,Online,Mobile Pay,P024,Men's Swim Shorts,Men,Swimwear,1,29.99,0,0.0,29.99,10.0,19.99,C054,True,False,19.99
S09383,2025-06-01,Physical,Cash,P019,Kids Dress,Kids,Dress,3,24.99,10,7.5,67.47,27.0,40.47,C131,True,False,40.47
S09384,2025-06-01,Online,Credit Card,P011,Women's Skirt,Women,Skirt,1,39.99,5,2.0,37.99,14.0,23.99,C162,True,False,23.99
S09385,2025-06-01,Physical,Credit Card,P008,Women's Floral Dress,Women,Dress,1,54.99,5,2.75,52.24,20.0,32.24,C157,True,False,32.24
S09386,2025-06-01,Online,Credit Card,P025,Women's Swimsuit,Women,Swimwear,3,44.99,5,6.75,128.22,48.0,80.22,C001,True,False,80.22
S09387,2025-06-01,Online,Mobile Pay,P007,Men's Polo Shirt,Men,Shirt,1,34.99,5,1.75,33.24,12.0,21.24,C089,True,False,21.24
S09388,2025-06-01,Online,PayPal,P023,Canvas Tote Bag,All,Accessories,1,24.99,15,3.75,21.24,8.0,13.24,C048,True,False,13.24
S09389,2025-06-01,Online,Mobile Pay,P010,Women's Blouse,Women,Top,3,34.99,5,5.25,99.72,36.0,63.72,C185,True,False,63.72
S09390,2025-06-01,Online,Credit Card,P024,Men's Swim Shorts,Men,Swimwear,2,29.99,5,3.0,56.98,20.0,36.98,C081,True,False,36.98
S09391,2025-06-01,Online,Credit Card,P009,Women's Casual Dress,Women,Dress,1,44.99,5,2.25,42.74,16.0,26.74,C124,True,False,26.74
S09392,2025-06-02,Online,Debit Card,P008,Women's Floral Dress,Women,Dress,2,54.99,15,16.5,93.48,40.0,53.48,C145,True,False,53.48
S09393,2025-06-02,Online,Credit Card,P008,Women's Floral Dress,Women,Dress,2,54.99,5,5.5,104.48,40.0,64.48,C098,True,False,64.48
S09394,2025-06-02,Physical,Credit Card,P012,Women's Skinny Jeans,Women,Pants,1,54.99,15,8.25,46.74,20.0,26.74,C001,True,False,26.74
S09395,2025-06-02,Physical,Mobile Pay,P007,Men's Polo Shirt,Men,Shirt,1,34.99,15,5.25,29.74,12.0,17.74,C149,True,False,17.74
S09396,2025-06-02,Online,Debit Card,P009,Women's Casual Dress,Women,Dress,1,44.99,10,4.5,40.49,16.0,24.49,C137,True,False,24.49
S09397,2025-06-02,Online,Mobile Pay,P019,Kids Dress,Kids,Dress,1,24.99,10,2.5,22.49,9.0,13.49,C078,True,False,13.49
S09398,2025-06-02,Online,Credit Card,P020,Unisex Cap,All,Accessories,2,14.99,5,1.5,28.48,8.0,20.48,C031,True,False,20.48
S09399,2025-06-02,Physical,Credit Card,P025,Women's Swimsuit,women,Swimwear,2,44.99,5,4.5,85.48,32.0,53.48,C102,True,False,53.48
S09400,2025-06-02,Online,Mobile Pay,P003,Men's Slim Jeans,Men,Pants,1,49.99,5,2.5,47.49,18.0,29.49,C184,True,False,29.49
S09401,2025-06-02,Physical,Credit Card,P007,Men's Polo Shirt,Men,Shirt,2,34.99,15,10.5,59.48,24.0,35.48,C011,True,False,35.48
S09402,2025-06-02,Physical,Cash,P022,Leather Belt,All,Accessories,1,19.99,10,2.0,17.99,6.0,11.99,C146,True,False,11.99
S09403,2025-06-02,Physical,Cash,P007,Men's Polo Shirt,Men,Shirt,1,34.99,15,5.25,29.74,12.0,17.74,C183,True,False,17.74
S09404,2025-06-02,Online,Credit Card,P003,Men's Slim Jeans,Men,Pants,3,49.99,5,7.5,142.47,54.0,88.47,C152,True,False,88.47
S09405,2025-06-02,Online,Credit Card,P025,Women's Swimsuit,Women,Swimwear,5,44.99,10,22.5,202.45,80.0,122.45,C022,True,False,122.45
S09406,2025-06-02,Physical,Debit Card,P002,Men's Premium T-shirt,Men,Shirt,1,29.99,15,4.5,25.49,11.0,14.49,C086,True,False,14.49
S09407,2025-06-02,Physical,Cash,P021,Unisex Socks (3-pack),All,Accessories,1,9.99,15,1.5,8.49,2.5,5.99,C060,True,False,5.99
S09408,2025-06-02,Online,Credit Card,P002,Men's Premium T-shirt,Men,Shirt,1,29.99,5,1.5,28.49,11.0,17.49,C011,True,False,17.49
S09409,2025-06-02,Physical,Credit Card,P022,Leather Belt,All,Accessories,2,19.99,5,2.0,37.98,12.0,25.98,C153,True,False,25.98
S09410,2025-06-02,Physical,Cash,P011,Women's Skirt,Women,Skirt,1,39.99,20,8.0,31.99,14.0,17.99,C156,True,False,17.99
S09411,2025-06-02,Physical,Credit Card,P020,Unisex Cap,All,Accessories,3,14.99,10,4.5,40.47,12.0,28.47,C029,True,False,28.47
S09412,2025-06-02,Online,Mobile Pay,P007,Men's Polo Shirt,Men,Shirt,1,34.99,20,7.0,27.99,12.0,15.99,C072,True,False,15.99
S09413,2025-06-02,Physical,Credit Card,P025,Women's Swimsuit,Women,Swimwear,1,44.99,10,4.5,40.49,16.0,24.49,C151,True,False,24.49
S09414,2025-06-02,Physical,Debit Card,P024,Men's Swim Shorts,Men,Swimwear,3,29.99,10,9.0,80.97,30.0,50.97,C080,True,False,50.97
S09415,2025-06-02,Physical,Credit Card,P020,Unisex Cap,All,Accessories,1,14.99,15,2.25,12.74,4.0,8.74,C125,True,False,8.74
S09416,2025-06-02,Physical,Cash,P020,Unisex Cap,All,Accessories,1,14.99,15,2.25,12.74,4.0,8.74,C126,True,False,8.74
S09417,2025-06-02,Physical,Cash,P009,Women's Casual Dress,Women,Dress,1,44.99,5,2.25,42.74,16.0,26.74,C102,True,False,26.74
S09418,2025-06-02,Online,PayPal,P021,Unisex Socks (3-pack),All,Accessories,2,9.99,15,3.0,16.98,5.0,11.98,C004,True,False,11.98
S09419,2025-06-02,Online,Credit Card,P008,Women's Floral Dress,Women,Dress,2,54.99,5,5.5,104.48,40.0,64.48,C155,True,False,64.48
S09420,2025-06-02,Physical,Cash,P002,Men's Premium T-shirt,Men,Shirt,4,29.99,20,23.99,95.97,44.0,51.97,C108,True,False,51.97
S09421,2025-06-02,Online,Debit Card,P015,Women's Cardigan,Women,Top,5,49.99,5,12.5,237.45,90.0,147.45,C169,True,False,147.45
S09422,2025-06-02,Physical,Cash,P003,Men's Slim Jeans,Men,Pants,1,49.99,5,2.5,47.49,18.0,29.49,C020,True,False,29.49
S09423,2025-06-02,Physical,Debit Card,P020,Unisex Cap,All,Accessories,1,14.99,10,1.5,13.49,4.0,9.49,C106,True,False,9.49
S09424,2025-06-02,Physical,Debit Card,P025,Women's Swimsuit,Women,Swimwear,3,44.99,15,20.25,114.72,48.0,66.72,C109,True,False,66.72
S09425,2025-06-02,Physical,Cash,P017,Kids Jeans,Kids,Pants,2,29.99,20,12.0,47.98,20.0,27.98,C121,True,False,27.98
S09426,2025-06-02,Physical,Cash,P004,Men's Chino Pants,Men,Pants,1,44.99,10,4.5,40.49,15.0,25.49,C078,True,False,25.49
S09427,2025-06-02,Online,Debit Card,P003,Men's Slim Jeans,Men,Pants,1,49.99,10,5.0,44.99,18.0,26.99,C188,True,False,26.99
S09428,2025-06-02,Online,Debit Card,P023,Canvas Tote Bag,All,Accessories,2,24.99,10,5.0,44.98,16.0,28.98,C066,True,False,28.98
S09429,2025-06-02,Online,Credit Card,P012,Women's Skinny Jeans,Women,Pants,1,54.99,15,8.25,46.74,20.0,26.74,C015,True,False,26.74
S09430,2025-06-03,Physical,Debit Card,P011,Women's Skirt,women,Skirt,1,39.99,10,4.0,35.99,14.0,21.99,C058,True,True,0.0
S09431,2025-06-03,Physical,Credit Card,P019,Kids Dress,Kids,Dress,3,24.99,10,7.5,67.47,27.0,40.47,C195,True,False,40.47
S09432,2025-06-03,Physical,Credit Card,P008,Women's Floral Dress,Women,Dress,3,54.99,10,16.5,148.47,60.0,88.47,C047,True,False,88.47
S09433,2025-06-03,Physical,Credit Card,P009,Women's Casual Dress,Women,Dress,1,44.99,15,6.75,38.24,16.0,22.24,C190,True,False,22.24
S09434,2025-06-03,Physical,Credit Card,P004,Men's Chino Pants,Men,Pants,2,44.99,20,18.0,71.98,30.0,41.98,C019,True,False,41.98
S09435,2025-06-03,Online,Debit Card,P020,Unisex Cap,All,Accessories,2,14.99,5,1.5,28.48,8.0,20.48,C029,True,False,20.48
S09436,2025-06-03,Physical,Debit Card,P008,Women's Floral Dress,Women,Dress,1,54.99,5,2.75,52.24,20.0,32.24,C187,True,False,32.24
S09437,2025-06-03,Physical,Credit Card,P022,Leather Belt,all,Accessories,1,19.99,15,3.0,16.99,6.0,10.99,C150,True,False,10.99
S09438,2025-06-03,Physical,Credit Card,P012,Women's Skinny Jeans,women,Pants,1,54.99,15,8.25,46.74,20.0,26.74,C088,True,False,26.74
S09439,2025-06-03,Online,Credit Card,P004,Men's Chino Pants,Men,Pants,3,44.99,10,13.5,121.47,45.0,76.47,C159,True,False,76.47
S09440,2025-06-03,Online,Debit Card,P008,Women's Floral Dress,Women,Dress,1,54.99,5,2.75,52.24,20.0,32.24,C065,True,False,32.24
S09441,2025-06-03,Online,PayPal,P011,Women's Skirt,Women,Skirt,1,39.99,0,0.0,39.99,14.0,25.99,C097,True,False,25.99
S09442,2025-06-03,Physical,Debit Card,P020,Unisex Cap,All,Accessories,3,14.99,5,2.25,42.72,12.0,30.72,C176,True,False,30.72
S09443,2025-06-03,Physical,Mobile Pay,P025,Women's Swimsuit,Women,Swimwear,1,44.99,10,4.5,40.49,16.0,24.49,C158,True,False,24.49
S09444,2025-06-03,Physical,Cash,P002,Men's Premium T-shirt,Men,Shirt,1,29.99,5,1.5,28.49,11.0,17.49,C041,True,False,17.49
S09445,2025-06-03,Online,Credit Card,P022,Leather Belt,All,Accessories,3,19.99,5,3.0,56.97,18.0,38.97,C161,True,False,38.97
S09446,2025-06-03,Online,Debit Card,P003,Men's Slim Jeans,Men,Pants,1,49.99,15,7.5,42.49,18.0,24.49,C150,True,True,0.0
S09447,2025-06-03,Online,PayPal,P020,Unisex Cap,All,Accessories,3,14.99,10,4.5,40.47,12.0,28.47,C114,True,False,28.47
S09448,2025-06-03,Physical,Debit Card,P020,Unisex Cap,All,Accessories,1,14.99,5,0.75,14.24,4.0,10.24,C004,True,False,10.24
S09449,2025-06-03,Online,Mobile Pay,P023,Canvas Tote Bag,All,Accessories,2,24.99,10,5.0,44.98,16.0,28.98,C170,True,False,28.98
S09450,2025-06-03,Online,Debit Card,P024,Men's Swim Shorts,Men,Swimwear,2,29.99,5,3.0,56.98,20.0,36.98,C095,True,False,36.98
S09451,2025-06-03,Physical,Credit Card,P024,Men's Swim Shorts,Men,Swimwear,1,29.99,10,3.0,26.99,10.0,16.99,C143,True,False,16.99
S09452,2025-06-03,Online,PayPal,P009,Women's Casual Dress,Women,Dress,2,44.99,10,9.0,80.98,32.0,48.98,C004,True,False,48.98
S09453,2025-06-03,Online,Credit Card,P005,Men's Hoodie,Men,Jacket,5,59.99,10,30.0,269.95,110.0,159.95,C008,True,False,159.95
S09454,2025-06-03,Online,Mobile Pay,P023,Canvas Tote Bag,All,Accessories,1,24.99,15,3.75,21.24,8.0,13.24,C042,True,False,13.24
S09455,2025-06-03,Online,PayPal,P011,Women's Skirt,Women,Skirt,1,39.99,10,4.0,35.99,14.0,21.99,C166,True,False,21.99
S09456,2025-06-03,Physical,Mobile Pay,P004,Men's Chino Pants,Men,Pants,3,44.99,10,13.5,121.47,45.0,76.47,C118,True,False,76.47
S09457,2025-06-03,Online,Credit Card,P024,Men's Swim Shorts,Men,Swimwear,1,29.99,15,4.5,25.49,10.0,15.49,C024,True,False,15.49
