sale_id,date,store_channel,payment_method,product_id,product_name,category,sub_category,quantity_sold,unit_price,discount_pct,discount_amount,total_sale,cost_total,gross_profit,customer_id,is_promotion,is_returned,net_profit,year,quarter,month_num,month_name,day_of_week,is_weekend,days_since_start,profit_margin_pct,revenue_per_unit,break_even_sale,profitability,season,catalogue_margin_pct,is_winter,is_summer,cost_price,margin_erosion
S09738,2025-06-15,Online,Credit Card,P008,Women's Floral Dress,Women,Dress,1,54.99,0,0.0,54.99,20.0,34.99,C099,False,False,34.99,2025,2,6,Jun,Sunday,True,531,63.63,54.99,False,Very High,Summer,63.6,False,True,20.0,-0.03
S09739,2025-06-15,Physical,Debit Card,P014,Women's Puffer Jacket,Women,Jacket,1,84.99,10,8.5,76.49,32.0,44.49,C107,False,False,44.49,2025,2,6,Jun,Sunday,True,531,58.16,76.49,False,High,Winter,62.3,True,False,32.0,4.14
S09740,2025-06-15,Physical,Credit Card,P003,Men's Slim Jeans,Men,Pants,1,49.99,0,0.0,49.99,18.0,31.99,C038,False,False,31.99,2025,2,6,Jun,Sunday,True,531,63.99,49.99,False,Very High,All,64.0,True,True,18.0,0.01
S09741,2025-06-15,Online,Mobile Pay,P022,Leather Belt,All,Accessories,2,19.99,15,6.0,33.98,12.0,21.98,C140,False,False,21.98,2025,2,6,Jun,Sunday,True,531,64.69,16.99,False,Very High,All,70.0,True,True,6.0,5.31
S09742,2025-06-15,Online,Credit Card,P007,Men's Polo Shirt,Men,Shirt,1,34.99,0,0.0,34.99,12.0,22.99,C138,False,False,22.99,2025,2,6,Jun,Sunday,True,531,65.7,34.99,False,Very High,Summer,65.7,False,True,12.0,0.0
S09743,2025-06-15,Physical,Credit Card,P001,Men's Basic T-shirt,Men,Shirt,2,19.99,0,0.0,39.98,14.0,25.98,C050,False,False,25.98,2025,2,6,Jun,Sunday,True,531,64.98,19.99,False,Very High,All,65.0,True,True,7.0,0.02
S09744,2025-06-15,Online,Credit Card,P021,Unisex Socks (3-pack),All,Accessories,1,9.99,15,1.5,8.49,2.5,5.99,C141,False,False,5.99,2025,2,6,Jun,Sunday,True,531,70.55,8.49,False,Very High,All,75.0,True,True,2.5,4.45
S09745,2025-06-15,Physical,Cash,P019,Kids Dress,Kids,Dress,2,24.99,0,0.0,49.98,18.0,31.98,C016,False,True,0.0,2025,2,6,Jun,Sunday,True,531,0.0,24.99,True,Loss/Break-even,Summer,64.0,False,True,9.0,64.0
S09746,2025-06-15,Online,Credit Card,P008,Women's Floral Dress,Women,Dress,3,54.99,0,0.0,164.97,60.0,104.97,C030,False,False,104.97,2025,2,6,Jun,Sunday,True,531,63.63,54.99,False,Very High,Summer,63.6,False,True,20.0,-0.03
S09747,2025-06-15,Physical,Cash,P023,Canvas Tote Bag,All,Accessories,1,24.99,0,0.0,24.99,8.0,16.99,C078,False,False,16.99,2025,2,6,Jun,Sunday,True,531,67.99,24.99,False,Very High,All,68.0,True,True,8.0,0.01
S09748,2025-06-15,Online,Mobile Pay,P008,Women's Floral Dress,Women,Dress,5,54.99,15,41.24,233.71,100.0,133.71,C061,False,False,133.71,2025,2,6,Jun,Sunday,True,531,57.21,46.74,False,High,Summer,63.6,False,True,20.0,6.39
S09749,2025-06-15,Online,Mobile Pay,P025,Women's Swimsuit,Women,Swimwear,4,44.99,10,18.0,161.96,64.0,97.96,Guest,False,False,97.96,2025,2,6,Jun,Sunday,True,531,60.48,40.49,False,Very High,Summer,64.4,False,True,16.0,3.92
S09750,2025-06-16,Physical,Mobile Pay,P010,Women's Blouse,Women,Top,3,34.99,5,5.25,99.72,36.0,63.72,C171,False,True,0.0,2025,2,6,Jun,Monday,False,532,0.0,33.24,True,Loss/Break-even,All,65.7,True,True,12.0,65.7
S09751,2025-06-16,Online,PayPal,P022,Leather Belt,All,Accessories,1,19.99,5,1.0,18.99,6.0,12.99,C066,False,False,12.99,2025,2,6,Jun,Monday,False,532,68.4,18.99,False,Very High,All,70.0,True,True,6.0,1.6
S09752,2025-06-16,Physical,Debit Card,P023,Canvas Tote Bag,All,Accessories,2,24.99,5,2.5,47.48,16.0,31.48,C004,False,False,31.48,2025,2,6,Jun,Monday,False,532,66.3,23.74,False,Very High,All,68.0,True,True,8.0,1.7
S09753,2025-06-16,Physical,Cash,P025,Women's Swimsuit,Women,Swimwear,1,44.99,0,0.0,44.99,16.0,28.99,C116,False,False,28.99,2025,2,6,Jun,Monday,False,532,64.44,44.99,False,Very High,Summer,64.4,False,True,16.0,-0.04
S09754,2025-06-16,Physical,Mobile Pay,P008,Women's Floral Dress,Women,Dress,1,54.99,0,0.0,54.99,20.0,34.99,C106,False,False,34.99,2025,2,6,Jun,Monday,False,532,63.63,54.99,False,Very High,Summer,63.6,False,True,20.0,-0.03
S09755,2025-06-16,Physical,Cash,P022,Leather Belt,All,Accessories,3,19.99,5,3.0,56.97,18.0,38.97,C059,False,False,38.97,2025,2,6,Jun,Monday,False,532,68.4,18.99,False,Very High,All,70.0,True,True,6.0,1.6
S09756,2025-06-16,Physical,Credit Card,P011,Women's Skirt,Women,Skirt,2,39.99,10,8.0,71.98,28.0,43.98,C061,False,False,43.98,2025,2,6,Jun,Monday,False,532,61.1,35.99,False,Very High,Summer,65.0,False,True,14.0,3.9
S09757,2025-06-16,Online,Credit Card,P023,Canvas Tote Bag,All,Accessories,1,24.99,0,0.0,24.99,8.0,16.99,C044,False,False,16.99,2025,2,6,Jun,Monday,False,532,67.99,24.99,False,Very High,All,68.0,True,True,8.0,0.01
S09758,2025-06-16,Online,Debit Card,P011,Women's Skirt,Women,Skirt,2,39.99,0,0.0,79.98,28.0,51.98,C104,False,False,51.98,2025,2,6,Jun,Monday,False,532,64.99,39.99,False,Very High,Summer,65.0,False,True,14.0,0.01
S09759,2025-06-16,Physical,Debit Card,P011,Women's Skirt,Women,Skirt,1,39.99,0,0.0,39.99,14.0,25.99,C005,False,False,25.99,2025,2,6,Jun,Monday,False,532,64.99,39.99,False,Very High,Summer,65.0,False,True,14.0,0.01
S09760,2025-06-16,Online,Mobile Pay,P021,Unisex Socks (3-pack),all,Accessories,3,9.99,0,0.0,29.97,7.5,22.47,C065,False,False,22.47,2025,2,6,Jun,Monday,False,532,74.97,9.99,False,Very High,All,75.0,True,True,2.5,0.03
S09761,2025-06-17,Physical,Debit Card,P012,Women's Skinny Jeans,Women,Pants,2,54.99,0,0.0,109.98,40.0,69.98,C109,False,False,69.98,2025,2,6,Jun,Tuesday,False,533,63.63,54.99,False,Very High,All,63.6,True,True,20.0,-0.03
S09762,2025-06-17,Physical,Debit Card,P023,Canvas Tote Bag,All,Accessories,3,24.99,10,7.5,67.47,24.0,43.47,C084,False,False,43.47,2025,2,6,Jun,Tuesday,False,533,64.43,22.49,False,Very High,All,68.0,True,True,8.0,3.57
S09763,2025-06-17,Physical,Mobile Pay,P011,Women's Skirt,Women,Skirt,1,39.99,0,0.0,39.99,14.0,25.99,C191,False,False,25.99,2025,2,6,Jun,Tuesday,False,533,64.99,39.99,False,Very High,Summer,65.0,False,True,14.0,0.01
S09764,2025-06-17,Online,Credit Card,P011,Women's Skirt,Women,Skirt,2,39.99,0,0.0,79.98,28.0,51.98,C101,False,False,51.98,2025,2,6,Jun,Tuesday,False,533,64.99,39.99,False,Very High,Summer,65.0,False,True,14.0,0.01
S09765,2025-06-17,Physical,Debit Card,P009,Women's Casual Dress,Women,Dress,1,44.99,5,2.25,42.74,16.0,26.74,C144,False,False,26.74,2025,2,6,Jun,Tuesday,False,533,62.56,42.74,False,Very High,All,64.4,True,True,16.0,1.84
S09766,2025-06-17,Online,Mobile Pay,P023,Canvas Tote Bag,All,Accessories,2,24.99,0,0.0,49.98,16.0,33.98,C007,False,False,33.98,2025,2,6,Jun,Tuesday,False,533,67.99,24.99,False,Very High,All,68.0,True,True,8.0,0.01
S09767,2025-06-17,Physical,Mobile Pay,P021,Unisex Socks (3-pack),All,Accessories,1,9.99,0,0.0,9.99,2.5,7.49,C150,False,False,7.49,2025,2,6,Jun,Tuesday,False,533,74.97,9.99,False,Very High,All,75.0,True,True,2.5,0.03
S09768,2025-06-17,Physical,Debit Card,P009,Women's Casual Dress,Women,Dress,2,44.99,10,9.0,80.98,32.0,48.98,C022,False,False,48.98,2025,2,6,Jun,Tuesday,False,533,60.48,40.49,False,Very High,All,64.4,True,True,16.0,3.92
S09769,2025-06-17,Online,Credit Card,P022,Leather Belt,all,Accessories,2,19.99,20,8.0,31.98,12.0,19.98,C127,False,False,19.98,2025,2,6,Jun,Tuesday,False,533,62.48,15.99,False,Very High,All,70.0,True,True,6.0,7.52
S09770,2025-06-17,Online,Debit Card,P020,Unisex Cap,All,Accessories,3,14.99,5,2.25,42.72,12.0,30.72,C080,False,False,30.72,2025,2,6,Jun,Tuesday,False,533,71.91,14.24,False,Very High,All,73.3,True,True,4.0,1.39
S09771,2025-06-17,Physical,Mobile Pay,P004,Men's Chino Pants,Men,Pants,2,44.99,0,0.0,89.98,30.0,59.98,C046,False,False,59.98,2025,2,6,Jun,Tuesday,False,533,66.66,44.99,False,Very High,All,66.7,True,True,15.0,0.04
S09772,2025-06-17,Physical,Mobile Pay,P022,Leather Belt,All,Accessories,2,19.99,0,0.0,39.98,12.0,27.98,C067,False,False,27.98,2025,2,6,Jun,Tuesday,False,533,69.98,19.99,False,Very High,All,70.0,True,True,6.0,0.02
S09773,2025-06-17,Physical,Cash,P025,Women's Swimsuit,Women,Swimwear,4,44.99,0,0.0,179.96,64.0,115.96,C021,False,False,115.96,2025,2,6,Jun,Tuesday,False,533,64.44,44.99,False,Very High,Summer,64.4,False,True,16.0,-0.04
S09774,2025-06-17,Physical,Credit Card,P016,Kids T-shirt,Kids,Shirt,1,14.99,0,0.0,14.99,5.0,9.99,C099,False,False,9.99,2025,2,6,Jun,Tuesday,False,533,66.64,14.99,False,Very High,All,66.6,True,True,5.0,-0.04
S09775,2025-06-17,Online,PayPal,P020,Unisex Cap,All,Accessories,1,14.99,0,0.0,14.99,4.0,10.99,C029,False,False,10.99,2025,2,6,Jun,Tuesday,False,533,73.32,14.99,False,Very High,All,73.3,True,True,4.0,-0.02
S09776,2025-06-17,Physical,Credit Card,P007,Men's Polo Shirt,Men,Shirt,1,34.99,5,1.75,33.24,12.0,21.24,C039,False,False,21.24,2025,2,6,Jun,Tuesday,False,533,63.9,33.24,False,Very High,Summer,65.7,False,True,12.0,1.8
S09777,2025-06-17,Online,Mobile Pay,P021,Unisex Socks (3-pack),All,Accessories,2,9.99,0,0.0,19.98,5.0,14.98,C142,False,False,14.98,2025,2,6,Jun,Tuesday,False,533,74.97,9.99,False,Very High,All,75.0,True,True,2.5,0.03
S09778,2025-06-17,Physical,Credit Card,P001,Men's Basic T-shirt,Men,Shirt,1,19.99,5,1.0,18.99,7.0,11.99,C072,False,False,11.99,2025,2,6,Jun,Tuesday,False,533,63.14,18.99,False,Very High,All,65.0,True,True,7.0,1.86
S09779,2025-06-18,Physical,Debit Card,P011,Women's Skirt,Women,Skirt,3,39.99,0,0.0,119.97,42.0,77.97,C001,False,False,77.97,2025,2,6,Jun,Wednesday,False,534,64.99,39.99,False,Very High,Summer,65.0,False,True,14.0,0.01
S09780,2025-06-18,Online,Debit Card,P022,Leather Belt,All,Accessories,2,19.99,0,0.0,39.98,12.0,27.98,C073,False,False,27.98,2025,2,6,Jun,Wednesday,False,534,69.98,19.99,False,Very High,All,70.0,True,True,6.0,0.02
S09781,2025-06-18,Online,Credit Card,P002,Men's Premium T-shirt,Men,Shirt,2,29.99,5,3.0,56.98,22.0,34.98,C150,False,False,34.98,2025,2,6,Jun,Wednesday,False,534,61.39,28.49,False,Very High,All,63.3,True,True,11.0,1.91
S09782,2025-06-18,Online,Credit Card,P010,Women's Blouse,Women,Top,3,34.99,0,0.0,104.97,36.0,68.97,C056,False,False,68.97,2025,2,6,Jun,Wednesday,False,534,65.7,34.99,False,Very High,All,65.7,True,True,12.0,0.0
S09783,2025-06-18,Physical,Debit Card,P011,Women's Skirt,Women,Skirt,1,39.99,5,2.0,37.99,14.0,23.99,C097,False,False,23.99,2025,2,6,Jun,Wednesday,False,534,63.15,37.99,False,Very High,Summer,65.0,False,True,14.0,1.85
S09784,2025-06-18,Online,Mobile Pay,P025,Women's Swimsuit,Women,Swimwear,1,44.99,0,0.0,44.99,16.0,28.99,C172,False,False,28.99,2025,2,6,Jun,Wednesday,False,534,64.44,44.99,False,Very High,Summer,64.4,False,True,16.0,-0.04
S09785,2025-06-18,Physical,Mobile Pay,P001,Men's Basic T-shirt,men,Shirt,1,19.99,5,1.0,18.99,7.0,11.99,C134,False,False,11.99,2025,2,6,Jun,Wednesday,False,534,63.14,18.99,False,Very High,All,65.0,True,True,7.0,1.86
S09786,2025-06-18,Physical,Mobile Pay,P012,Women's Skinny Jeans,Women,Pants,1,54.99,5,2.75,52.24,20.0,32.24,C184,False,False,32.24,2025,2,6,Jun,Wednesday,False,534,61.72,52.24,False,Very High,All,63.6,True,True,20.0,1.88
S09787,2025-06-18,Physical,Credit Card,P001,Men's Basic T-shirt,Men,Shirt,2,19.99,0,0.0,39.98,14.0,25.98,C027,False,False,25.98,2025,2,6,Jun,Wednesday,False,534,64.98,19.99,False,Very High,All,65.0,True,True,7.0,0.02
S09788,2025-06-18,Online,Debit Card,P010,Women's Blouse,Women,Top,2,34.99,5,3.5,66.48,24.0,42.48,C096,False,False,42.48,2025,2,6,Jun,Wednesday,False,534,63.9,33.24,False,Very High,All,65.7,True,True,12.0,1.8
S09789,2025-06-18,Online,Debit Card,P024,Men's Swim Shorts,Men,Swimwear,2,29.99,0,0.0,59.98,20.0,39.98,C149,False,False,39.98,2025,2,6,Jun,Wednesday,False,534,66.66,29.99,False,Very High,Summer,66.7,False,True,10.0,0.04
S09790,2025-06-18,Online,Credit Card,P016,Kids T-shirt,Kids,Shirt,1,14.99,15,2.25,12.74,5.0,7.74,C112,False,False,7.74,2025,2,6,Jun,Wednesday,False,534,60.75,12.74,False,Very High,All,66.6,True,True,5.0,5.85
S09791,2025-06-18,Online,Credit Card,P025,Women's Swimsuit,Women,Swimwear,1,44.99,15,6.75,38.24,16.0,22.24,C142,False,False,22.24,2025,2,6,Jun,Wednesday,False,534,58.16,38.24,False,High,Summer,64.4,False,True,16.0,6.24
S09792,2025-06-18,Physical,Credit Card,P024,Men's Swim Shorts,Men,Swimwear,1,29.99,10,3.0,26.99,10.0,16.99,C073,False,False,16.99,2025,2,6,Jun,Wednesday,False,534,62.95,26.99,False,Very High,Summer,66.7,False,True,10.0,3.75
S09793,2025-06-19,Online,Credit Card,P017,Kids Jeans,Kids,Pants,2,29.99,5,3.0,56.98,20.0,36.98,C015,False,False,36.98,2025,2,6,Jun,Thursday,False,535,64.9,28.49,False,Very High,All,66.7,True,True,10.0,1.8
S09794,2025-06-19,Physical,Debit Card,P003,Men's Slim Jeans,Men,Pants,1,49.99,5,2.5,47.49,18.0,29.49,C105,False,False,29.49,2025,2,6,Jun,Thursday,False,535,62.1,47.49,False,Very High,All,64.0,True,True,18.0,1.9
S09795,2025-06-19,Online,Credit Card,P009,Women's Casual Dress,Women,Dress,1,44.99,0,0.0,44.99,16.0,28.99,C128,False,False,28.99,2025,2,6,Jun,Thursday,False,535,64.44,44.99,False,Very High,All,64.4,True,True,16.0,-0.04
S09796,2025-06-19,Physical,Credit Card,P001,Men's Basic T-shirt,Men,Shirt,2,19.99,0,0.0,39.98,14.0,25.98,C200,False,True,0.0,2025,2,6,Jun,Thursday,False,535,0.0,19.99,True,Loss/Break-even,All,65.0,True,True,7.0,65.0
S09797,2025-06-19,Physical,Cash,P021,Unisex Socks (3-pack),All,Accessories,1,9.99,0,0.0,9.99,2.5,7.49,C027,False,False,7.49,2025,2,6,Jun,Thursday,False,535,74.97,9.99,False,Very High,All,75.0,True,True,2.5,0.03
S09798,2025-06-19,Physical,Cash,P023,Canvas Tote Bag,All,Accessories,1,24.99,0,0.0,24.99,8.0,16.99,C006,False,False,16.99,2025,2,6,Jun,Thursday,False,535,67.99,24.99,False,Very High,All,68.0,True,True,8.0,0.01
S09799,2025-06-19,Physical,Credit Card,P004,Men's Chino Pants,Men,Pants,1,44.99,0,0.0,44.99,15.0,29.99,C031,False,False,29.99,2025,2,6,Jun,Thursday,False,535,66.66,44.99,False,Very High,All,66.7,True,True,15.0,0.04
S09800,2025-06-19,Physical,Credit Card,P021,Unisex Socks (3-pack),All,Accessories,3,9.99,15,4.5,25.47,7.5,17.97,C169,False,False,17.97,2025,2,6,Jun,Thursday,False,535,70.55,8.49,False,Very High,All,75.0,True,True,2.5,4.45
S09801,2025-06-19,Online,Credit Card,P007,Men's Polo Shirt,Men,Shirt,1,34.99,10,3.5,31.49,12.0,19.49,C108,False,False,19.49,2025,2,6,Jun,Thursday,False,535,61.89,31.49,False,Very High,Summer,65.7,False,True,12.0,3.81
S09802,2025-06-19,Physical,Debit Card,P004,Men's Chino Pants,Men,Pants,2,44.99,0,0.0,89.98,30.0,59.98,C092,False,False,59.98,2025,2,6,Jun,Thursday,False,535,66.66,44.99,False,Very High,All,66.7,True,True,15.0,0.04
S09803,2025-06-19,Online,Debit Card,P003,Men's Slim Jeans,Men,Pants,2,49.99,0,0.0,99.98,36.0,63.98,C026,False,False,63.98,2025,2,6,Jun,Thursday,False,535,63.99,49.99,False,Very High,All,64.0,True,True,18.0,0.01
S09804,2025-06-19,Physical,Credit Card,P002,Men's Premium T-shirt,Men,Shirt,1,29.99,5,1.5,28.49,11.0,17.49,C134,False,False,17.49,2025,2,6,Jun,Thursday,False,535,61.39,28.49,False,Very High,All,63.3,True,True,11.0,1.91
S09805,2025-06-19,Online,Debit Card,P011,Women's Skirt,Women,Skirt,1,39.99,0,0.0,39.99,14.0,25.99,C007,False,True,0.0,2025,2,6,Jun,Thursday,False,535,0.0,39.99,True,Loss/Break-even,Summer,65.0,False,True,14.0,65.0
S09806,2025-06-19,Physical,Credit Card,P017,Kids Jeans,Kids,Pants,3,29.99,0,0.0,89.97,30.0,59.97,C033,False,False,59.97,2025,2,6,Jun,Thursday,False,535,66.66,29.99,False,Very High,All,66.7,True,True,10.0,0.04
S09807,2025-06-20,Online,Debit Card,P012,Women's Skinny Jeans,Women,Pants,1,54.99,10,5.5,49.49,20.0,29.49,C035,False,False,29.49,2025,2,6,Jun,Friday,False,536,59.59,49.49,False,High,All,63.6,True,True,20.0,4.01
S09808,2025-06-20,Physical,Cash,P023,Canvas Tote Bag,All,Accessories,2,24.99,0,0.0,49.98,16.0,33.98,C050,False,False,33.98,2025,2,6,Jun,Friday,False,536,67.99,24.99,False,Very High,All,68.0,True,True,8.0,0.01
S09809,2025-06-20,Physical,Cash,P023,Canvas Tote Bag,All,Accessories,5,24.99,20,24.99,99.96,40.0,59.96,C193,False,False,59.96,2025,2,6,Jun,Friday,False,536,59.98,19.99,False,High,All,68.0,True,True,8.0,8.02
S09810,2025-06-20,Physical,Mobile Pay,P001,Men's Basic T-shirt,Men,Shirt,1,19.99,0,0.0,19.99,7.0,12.99,C137,False,False,12.99,2025,2,6,Jun,Friday,False,536,64.98,19.99,False,Very High,All,65.0,True,True,7.0,0.02
S09811,2025-06-20,Physical,Mobile Pay,P013,Women's Hoodie,Women,Jacket,1,59.99,0,0.0,59.99,22.0,37.99,C003,False,False,37.99,2025,2,6,Jun,Friday,False,536,63.33,59.99,False,Very High,Winter,63.3,True,False,22.0,-0.03
S09812,2025-06-20,Online,Mobile Pay,P019,Kids Dress,Kids,Dress,3,24.99,5,3.75,71.22,27.0,44.22,C185,False,False,44.22,2025,2,6,Jun,Friday,False,536,62.09,23.74,False,Very High,Summer,64.0,False,True,9.0,1.91
S09813,2025-06-20,Online,Mobile Pay,P010,Women's Blouse,Women,Top,1,34.99,0,0.0,34.99,12.0,22.99,C021,False,False,22.99,2025,2,6,Jun,Friday,False,536,65.7,34.99,False,Very High,All,65.7,True,True,12.0,0.0
S09814,2025-06-20,Physical,Debit Card,P005,Men's Hoodie,Men,Jacket,3,59.99,0,0.0,179.97,66.0,113.97,C117,False,False,113.97,2025,2,6,Jun,Friday,False,536,63.33,59.99,False,Very High,Winter,63.3,True,False,22.0,-0.03
S09815,2025-06-21,Online,Debit Card,P010,Women's Blouse,Women,Top,2,34.99,0,0.0,69.98,24.0,45.98,C048,False,False,45.98,2025,2,6,Jun,Saturday,True,537,65.7,34.99,False,Very High,All,65.7,True,True,12.0,0.0
S09816,2025-06-21,Physical,Debit Card,P007,Men's Polo Shirt,Men,Shirt,3,34.99,0,0.0,104.97,36.0,68.97,C019,False,False,68.97,2025,2,6,Jun,Saturday,True,537,65.7,34.99,False,Very High,Summer,65.7,False,True,12.0,0.0
S09817,2025-06-21,Online,Credit Card,P021,Unisex Socks (3-pack),All,Accessories,2,9.99,10,2.0,17.98,5.0,12.98,C144,False,True,0.0,2025,2,6,Jun,Saturday,True,537,0.0,8.99,True,Loss/Break-even,All,75.0,True,True,2.5,75.0
S09818,2025-06-21,Online,Debit Card,P014,Women's Puffer Jacket,Women,Jacket,1,84.99,0,0.0,84.99,32.0,52.99,C008,False,False,52.99,2025,2,6,Jun,Saturday,True,537,62.35,84.99,False,Very High,Winter,62.3,True,False,32.0,-0.05
S09819,2025-06-21,Online,Debit Card,P012,Women's Skinny Jeans,Women,Pants,3,54.99,0,0.0,164.97,60.0,104.97,C169,False,False,104.97,2025,2,6,Jun,Saturday,True,537,63.63,54.99,False,Very High,All,63.6,True,True,20.0,-0.03
S09820,2025-06-21,Physical,Credit Card,P025,Women's Swimsuit,Women,Swimwear,3,44.99,15,20.25,114.72,48.0,66.72,C044,False,False,66.72,2025,2,6,Jun,Saturday,True,537,58.16,38.24,False,High,Summer,64.4,False,True,16.0,6.24
S09821,2025-06-21,Physical,Credit Card,P025,Women's Swimsuit,Women,Swimwear,1,44.99,0,0.0,44.99,16.0,28.99,C156,False,False,28.99,2025,2,6,Jun,Saturday,True,537,64.44,44.99,False,Very High,Summer,64.4,False,True,16.0,-0.04
S09822,2025-06-21,Physical,Credit Card,P022,Leather Belt,All,Accessories,1,19.99,0,0.0,19.99,6.0,13.99,C179,False,False,13.99,2025,2,6,Jun,Saturday,True,537,69.98,19.99,False,Very High,All,70.0,True,True,6.0,0.02
S09823,2025-06-21,Online,Credit Card,P004,Men's Chino Pants,Men,Pants,1,44.99,0,0.0,44.99,15.0,29.99,C128,False,False,29.99,2025,2,6,Jun,Saturday,True,537,66.66,44.99,False,Very High,All,66.7,True,True,15.0,0.04
S09824,2025-06-21,Online,Debit Card,P014,Women's Puffer Jacket,Women,Jacket,3,84.99,20,50.99,203.98,96.0,107.98,C155,False,False,107.98,2025,2,6,Jun,Saturday,True,537,52.94,67.99,False,High,Winter,62.3,True,False,32.0,9.36
S09825,2025-06-21,Physical,Mobile Pay,P020,Unisex Cap,all,Accessories,2,14.99,0,0.0,29.98,8.0,21.98,C028,False,False,21.98,2025,2,6,Jun,Saturday,True,537,73.32,14.99,False,Very High,All,73.3,True,True,4.0,-0.02
S09826,2025-06-21,Online,PayPal,P007,Men's Polo Shirt,Men,Shirt,1,34.99,0,0.0,34.99,12.0,22.99,C094,False,False,22.99,2025,2,6,Jun,Saturday,True,537,65.7,34.99,False,Very High,Summer,65.7,False,True,12.0,0.0
S09827,2025-06-21,Online,Credit Card,P020,Unisex Cap,All,Accessories,3,14.99,0,0.0,44.97,12.0,32.97,C035,False,False,32.97,2025,2,6,Jun,Saturday,True,537,73.32,14.99,False,Very High,All,73.3,True,True,4.0,-0.02
S09828,2025-06-21,Physical,Cash,P021,Unisex Socks (3-pack),All,Accessories,1,9.99,10,1.0,8.99,2.5,6.49,C069,False,False,6.49,2025,2,6,Jun,Saturday,True,537,72.19,8.99,False,Very High,All,75.0,True,True,2.5,2.81
S09829,2025-06-21,Online,PayPal,P012,Women's Skinny Jeans,Women,Pants,1,54.99,15,8.25,46.74,20.0,26.74,C021,False,False,26.74,2025,2,6,Jun,Saturday,True,537,57.21,46.74,False,High,All,63.6,True,True,20.0,6.39
S09830,2025-06-21,Physical,Cash,P025,Women's Swimsuit,Women,Swimwear,1,44.99,0,0.0,44.99,16.0,28.99,C120,False,False,28.99,2025,2,6,Jun,Saturday,True,537,64.44,44.99,False,Very High,Summer,64.4,False,True,16.0,-0.04
S09831,2025-06-21,Physical,Credit Card,P008,Women's Floral Dress,Women,Dress,2,54.99,0,0.0,109.98,40.0,69.98,C058,False,True,0.0,2025,2,6,Jun,Saturday,True,537,0.0,54.99,True,Loss/Break-even,Summer,63.6,False,True,20.0,63.6
S09832,2025-06-21,Online,Debit Card,P006,Men's Puffer Jacket,Men,Jacket,1,89.99,5,4.5,85.49,35.0,50.49,C083,False,False,50.49,2025,2,6,Jun,Saturday,True,537,59.06,85.49,False,High,Winter,61.1,True,False,35.0,2.04
S09833,2025-06-22,Online,Mobile Pay,P012,Women's Skinny Jeans,Women,Pants,1,54.99,0,0.0,54.99,20.0,34.99,C107,False,False,34.99,2025,2,6,Jun,Sunday,True,538,63.63,54.99,False,Very High,All,63.6,True,True,20.0,-0.03
S09834,2025-06-22,Online,Debit Card,P024,Men's Swim Shorts,Men,Swimwear,1,29.99,0,0.0,29.99,10.0,19.99,C082,False,True,0.0,2025,2,6,Jun,Sunday,True,538,0.0,29.99,True,Loss/Break-even,Summer,66.7,False,True,10.0,66.7
S09835,2025-06-22,Physical,Credit Card,P011,Women's Skirt,Women,Skirt,4,39.99,0,0.0,159.96,56.0,103.96,C191,False,False,103.96,2025,2,6,Jun,Sunday,True,538,64.99,39.99,False,Very High,Summer,65.0,False,True,14.0,0.01
S09836,2025-06-22,Physical,Credit Card,P007,Men's Polo Shirt,Men,Shirt,2,34.99,5,3.5,66.48,24.0,42.48,C020,False,False,42.48,2025,2,6,Jun,Sunday,True,538,63.9,33.24,False,Very High,Summer,65.7,False,True,12.0,1.8
S09837,2025-06-22,Physical,Cash,P024,Men's Swim Shorts,Men,Swimwear,2,29.99,10,6.0,53.98,20.0,33.98,C193,False,False,33.98,2025,2,6,Jun,Sunday,True,538,62.95,26.99,False,Very High,Summer,66.7,False,True,10.0,3.75
S09838,2025-06-22,Online,Credit Card,P003,Men's Slim Jeans,Men,Pants,2,49.99,5,5.0,94.98,36.0,58.98,C052,False,False,58.98,2025,2,6,Jun,Sunday,True,538,62.1,47.49,False,Very High,All,64.0,True,True,18.0,1.9
S09839,2025-06-22,Physical,Credit Card,P001,Men's Basic T-shirt,Men,Shirt,2,19.99,0,0.0,39.98,14.0,25.98,C138,False,False,25.98,2025,2,6,Jun,Sunday,True,538,64.98,19.99,False,Very High,All,65.0,True,True,7.0,0.02
S09840,2025-06-22,Online,Mobile Pay,P011,Women's Skirt,Women,Skirt,1,39.99,0,0.0,39.99,14.0,25.99,C087,False,False,25.99,2025,2,6,Jun,Sunday,True,538,64.99,39.99,False,Very High,Summer,65.0,False,True,14.0,0.01
S09841,2025-06-22,Physical,Debit Card,P023,Canvas Tote Bag,All,Accessories,1,24.99,0,0.0,24.99,8.0,16.99,C005,False,False,16.99,2025,2,6,Jun,Sunday,True,538,67.99,24.99,False,Very High,All,68.0,True,True,8.0,0.01
S09842,2025-06-22,Online,Credit Card,P010,Women's Blouse,Women,Top,2,34.99,10,7.0,62.98,24.0,38.98,C061,False,False,38.98,2025,2,6,Jun,Sunday,True,538,61.89,31.49,False,Very High,All,65.7,True,True,12.0,3.81
S09843,2025-06-22,Physical,Debit Card,P005,Men's Hoodie,Men,Jacket,1,59.99,0,0.0,59.99,22.0,37.99,C132,False,False,37.99,2025,2,6,Jun,Sunday,True,538,63.33,59.99,False,Very High,Winter,63.3,True,False,22.0,-0.03
