sale_id,date,store_channel,payment_method,product_id,product_name,category,sub_category,quantity_sold,unit_price,discount_pct,discount_amount,total_sale,cost_total,gross_profit,customer_id,is_promotion,is_returned
S08636,2025-04-14,Physical,Cash,P020,Unisex Cap,All,Accessories,1,14.99,0,0.0,14.99,4.0,10.99,C183,False,False
S08637,2025-04-14,Online,Credit Card,P021,Unisex Socks (3-pack),All,Accessories,1,9.99,5,0.5,9.49,2.5,6.99,C168,False,False
S08638,2025-04-14,Online,Debit Card,P013,Women's Hoodie,Women,Jacket,2,59.99,0,0.0,119.98,44.0,75.98,C007,False,False
S08639,2025-04-14,Online,Debit Card,P005,Men's Hoodie,Men,Jacket,3,59.99,0,0.0,179.97,66.0,113.97,C096,False,False
S08640,2025-04-14,Online,Credit Card,P009,Women's Casual Dress,Women,Dress,2,44.99,20,9.0,71.98,32.0,39.98,C165,False,False
S08641,2025-04-14,Online,Credit Card,P025,Women's Swimsuit,Women,Swimwear,3,44.99,5,2.25,128.22,48.0,80.22,C096,False,True
S08642,2025-04-14,Online,Debit Card,P007,Men's Polo Shirt,Men,Shirt,2,34.99,15,5.25,59.48,24.0,35.48,C073,False,False
S08643,2025-04-14,Physical,Debit Card,P022,Leather Belt,All,Accessories,5,19.99,5,1.0,94.95,30.0,64.95,C130,False,False
S08644,2025-04-14,Online,Credit Card,P017,Kids Jeans,Kids,Pants,1,29.99,0,0.0,29.99,10.0,19.99,C131,False,False
S08645,2025-04-14,Online,Credit Card,P008,Women's Floral Dress,Women,Dress,3,54.99,0,0.0,164.97,60.0,104.97,C045,False,False
S08646,2025-04-14,Online,Credit Card,P012,Women's Skinny Jeans,Women,Pants,1,54.99,0,0.0,54.99,20.0,34.99,C046,False,False
S08647,2025-04-14,Physical,Debit Card,P003,Men's Slim Jeans,Men,Pants,3,49.99,0,0.0,149.97,54.0,95.97,C181,False,False
S08648,2025-04-14,Online,Mobile Pay,P023,Canvas Tote Bag,All,Accessories,2,24.99,0,0.0,49.98,16.0,33.98,C047,False,False
S08649,2025-04-14,Online,Credit Card,P022,Leather Belt,All,Accessories,2,19.99,5,1.0,37.98,12.0,25.98,C080,False,False
S08650,2025-04-14,Online,Mobile Pay,P021,Unisex Socks (3-pack),All,Accessories,2,9.99,15,1.5,16.98,5.0,11.98,C155,False,False
S08651,2025-04-15,Online,Debit Card,P020,Unisex Cap,All,Accessories,2,14.99,10,1.5,26.98,8.0,18.98,C077,False,False
S08652,2025-04-15,Physical,Credit Card,P001,Men's Basic T-shirt,Men,Shirt,2,19.99,0,0.0,39.98,14.0,25.98,C177,False,False
S08653,2025-04-15,Online,Debit Card,P001,Men's Basic T-shirt,Men,Shirt,1,19.99,0,0.0,19.99,7.0,12.99,C153,False,False
S08654,2025-04-15,Online,Credit Card,P020,Unisex Cap,All,Accessories,4,14.99,0,0.0,59.96,16.0,43.96,C197,False,False
S08655,2025-04-15,Physical,Debit Card,P008,Women's Floral Dress,Women,Dress,3,54.99,0,0.0,164.97,60.0,104.97,C068,False,False
S08656,2025-04-15,Online,Credit Card,P020,Unisex Cap,All,Accessories,1,14.99,5,0.75,14.24,4.0,10.24,C199,False,False
S08657,2025-04-15,Online,Credit Card,P021,Unisex Socks (3-pack),All,Accessories,1,9.99,10,1.0,8.99,2.5,6.49,C078,False,False
S08658,2025-04-15,Online,PayPal,P013,Women's Hoodie,Women,Jacket,2,59.99,0,0.0,119.98,44.0,75.98,C166,False,False
S08659,2025-04-15,Physical,Debit Card,P025,Women's Swimsuit,Women,Swimwear,3,44.99,0,0.0,134.97,48.0,86.97,C156,False,False
S08660,2025-04-15,Physical,Credit Card,P023,Canvas Tote Bag,All,Accessories,4,24.99,0,0.0,99.96,32.0,67.96,C165,False,False
S08661,2025-04-15,Online,Mobile Pay,P023,Canvas Tote Bag,All,Accessories,5,24.99,10,2.5,112.45,40.0,72.45,C185,False,False
S08662,2025-04-15,Online,Mobile Pay,P014,Women's Puffer Jacket,Women,Jacket,1,84.99,10,8.5,76.49,32.0,44.49,C160,False,False
S08663,2025-04-15,Physical,Mobile Pay,P020,Unisex Cap,All,Accessories,3,14.99,5,0.75,42.72,12.0,30.72,C122,False,False
S08664,2025-04-15,Online,Credit Card,P004,Men's Chino Pants,Men,Pants,3,44.99,0,0.0,134.97,45.0,89.97,C030,False,False
S08665,2025-04-16,Physical,Credit Card,P005,Men's Hoodie,Men,Jacket,1,59.99,0,0.0,59.99,22.0,37.99,C027,False,False
S08666,2025-04-16,Online,Credit Card,P022,Leather Belt,All,Accessories,3,19.99,0,0.0,59.97,18.0,41.97,C043,False,False
S08667,2025-04-16,Physical,Mobile Pay,P023,Canvas Tote Bag,All,Accessories,1,24.99,0,0.0,24.99,8.0,16.99,C066,False,False
S08668,2025-04-16,Online,PayPal,P020,Unisex Cap,All,Accessories,1,14.99,0,0.0,14.99,4.0,10.99,C162,False,True
S08669,2025-04-16,Physical,Mobile Pay,P024,Men's Swim Shorts,Men,Swimwear,2,29.99,0,0.0,59.98,20.0,39.98,C033,False,False
S08670,2025-04-16,Physical,Debit Card,P021,Unisex Socks (3-pack),All,Accessories,1,9.99,0,0.0,9.99,2.5,7.49,C016,False,False
S08671,2025-04-16,Physical,Credit Card,P023,Canvas Tote Bag,All,Accessories,1,24.99,0,0.0,24.99,8.0,16.99,C178,False,False
S08672,2025-04-16,Physical,Debit Card,P008,Women's Floral Dress,Women,Dress,2,54.99,0,0.0,109.98,40.0,69.98,C097,False,False
S08673,2025-04-16,Physical,Debit Card,P002,Men's Premium T-shirt,Men,Shirt,1,29.99,0,0.0,29.99,11.0,18.99,C139,False,False
S08674,2025-04-16,Online,PayPal,P020,Unisex Cap,All,Accessories,3,14.99,0,0.0,44.97,12.0,32.97,C129,False,False
S08675,2025-04-17,Physical,Credit Card,P022,Leather Belt,All,Accessories,1,19.99,0,0.0,19.99,6.0,13.99,C106,False,False
S08676,2025-04-17,Physical,Debit Card,P007,Men's Polo Shirt,Men,Shirt,1,34.99,5,1.75,33.24,12.0,21.24,C028,False,False
S08677,2025-04-17,Physical,Credit Card,P025,Women's Swimsuit,Women,Swimwear,1,44.99,0,0.0,44.99,16.0,28.99,C055,False,False
S08678,2025-04-17,Online,Credit Card,P025,Women's Swimsuit,Women,Swimwear,1,44.99,0,0.0,44.99,16.0,28.99,C173,False,False
S08679,2025-04-17,Physical,Credit Card,P001,Men's Basic T-shirt,Men,Shirt,3,19.99,0,0.0,59.97,21.0,38.97,C132,False,False
S08680,2025-04-17,Physical,Mobile Pay,P001,Men's Basic T-shirt,Men,Shirt,3,19.99,5,1.0,56.97,21.0,35.97,C046,False,False
S08681,2025-04-17,Online,Credit Card,P011,Women's Skirt,Women,Skirt,2,39.99,0,0.0,79.98,28.0,51.98,C059,False,False
S08682,2025-04-17,Physical,Credit Card,P020,Unisex Cap,All,Accessories,3,14.99,5,0.75,42.72,12.0,30.72,C153,False,False
S08683,2025-04-17,Online,Mobile Pay,P022,Leather Belt,All,Accessories,1,19.99,0,0.0,19.99,6.0,13.99,C029,False,False
S08684,2025-04-17,Physical,Debit Card,P012,Women's Skinny Jeans,Women,Pants,2,54.99,10,5.5,98.98,40.0,58.98,C061,False,False
S08685,2025-04-17,Online,Debit Card,P023,Canvas Tote Bag,All,Accessories,3,24.99,0,0.0,74.97,24.0,50.97,C004,False,False
S08686,2025-04-17,Physical,Cash,P021,Unisex Socks (3-pack),All,Accessories,1,9.99,15,1.5,8.49,2.5,5.99,C052,False,False
S08687,2025-04-17,Physical,Credit Card,P021,Unisex Socks (3-pack),All,Accessories,2,9.99,0,0.0,19.98,5.0,14.98,C055,False,False
S08688,2025-04-18,Online,Credit Card,P004,Men's Chino Pants,Men,Pants,3,44.99,0,0.0,134.97,45.0,89.97,C200,False,False
S08689,2025-04-18,Online,Credit Card,P020,Unisex Cap,All,Accessories,3,14.99,5,0.75,42.72,12.0,30.72,C009,False,False
S08690,2025-04-18,Online,Credit Card,P013,Women's Hoodie,Women,Jacket,3,59.99,20,12.0,143.97,66.0,77.97,,False,False
S08691,2025-04-18,Physical,Cash,P008,Women's Floral Dress,Women,Dress,1,54.99,0,0.0,54.99,20.0,34.99,C099,False,False
S08692,2025-04-18,Physical,Credit Card,P023,Canvas Tote Bag,All,Accessories,2,24.99,0,0.0,49.98,16.0,33.98,C078,False,False
S08693,2025-04-18,Physical,Debit Card,P003,Men's Slim Jeans,Men,Pants,1,49.99,0,0.0,49.99,18.0,31.99,C050,False,False
S08694,2025-04-18,Physical,Credit Card,P005,Men's Hoodie,Men,Jacket,3,59.99,0,0.0,179.97,66.0,113.97,C186,False,False
S08695,2025-04-18,Physical,Cash,P006,Men's Puffer Jacket,Men,Jacket,1,89.99,0,0.0,89.99,35.0,54.99,C173,False,False
S08696,2025-04-18,Online,Credit Card,P006,Men's Puffer Jacket,Men,Jacket,3,89.99,0,0.0,269.97,105.0,164.97,C195,False,False
S08697,2025-04-18,Online,Mobile Pay,P022,Leather Belt,All,Accessories,3,19.99,5,1.0,56.97,18.0,38.97,C149,False,False
S08698,2025-04-18,Physical,Mobile Pay,P006,Men's Puffer Jacket,Men,Jacket,1,89.99,15,13.5,76.49,35.0,41.49,C105,False,False
S08699,2025-04-18,Online,Credit Card,P023,Canvas Tote Bag,All,Accessories,1,24.99,0,0.0,24.99,8.0,16.99,C047,False,False
S08700,2025-04-18,Online,Mobile Pay,P005,Men's Hoodie,Men,Jacket,1,59.99,0,0.0,59.99,22.0,37.99,C026,False,False
S08701,2025-04-18,Physical,Mobile Pay,P008,Women's Floral Dress,Women,Dress,1,54.99,10,5.5,49.49,20.0,29.49,C053,False,False
S08702,2025-04-18,Physical,Credit Card,P020,Unisex Cap,All,Accessories,2,14.99,10,1.5,26.98,8.0,18.98,C176,False,False
S08703,2025-04-18,Physical,Credit Card,P023,Canvas Tote Bag,All,Accessories,1,24.99,0,0.0,24.99,8.0,16.99,C010,False,False
S08704,2025-04-19,Online,Credit Card,P019,Kids Dress,Kids,Dress,1,24.99,0,0.0,24.99,9.0,15.99,C194,False,False
S08705,2025-04-19,Online,Credit Card,P020,Unisex Cap,All,Accessories,1,14.99,0,0.0,14.99,4.0,10.99,C131,False,False
S08706,2025-04-19,Physical,Debit Card,P017,Kids Jeans,Kids,Pants,2,29.99,0,0.0,59.98,20.0,39.98,C087,False,False
S08707,2025-04-19,Physical,Cash,P020,Unisex Cap,All,Accessories,2,14.99,10,1.5,26.98,8.0,18.98,C193,False,False
S08708,2025-04-19,Physical,Mobile Pay,P021,Unisex Socks (3-pack),All,Accessories,4,9.99,0,0.0,39.96,10.0,29.96,C031,False,False
S08709,2025-04-19,Physical,Mobile Pay,P005,Men's Hoodie,Men,Jacket,3,59.99,10,6.0,161.97,66.0,95.97,C042,False,False
S08710,2025-04-19,Online,Debit Card,P025,Women's Swimsuit,Women,Swimwear,5,44.99,0,0.0,224.95,80.0,144.95,C196,False,False
S08711,2025-04-19,Online,Credit Card,P004,Men's Chino Pants,Men,Pants,1,44.99,0,0.0,44.99,15.0,29.99,C012,False,False
S08712,2025-04-19,Physical,Credit Card,P023,Canvas Tote Bag,All,Accessories,1,24.99,0,0.0,24.99,8.0,16.99,C128,False,False
S08713,2025-04-19,Online,Credit Card,P003,Men's Slim Jeans,Men,Pants,2,49.99,0,0.0,99.98,36.0,63.98,C008,False,True
S08714,2025-04-19,Physical,Credit Card,P020,Unisex Cap,All,Accessories,1,14.99,5,0.75,14.24,4.0,10.24,C100,False,False
S08715,2025-04-19,Online,Credit Card,P022,Leather Belt,All,Accessories,1,19.99,0,0.0,19.99,6.0,13.99,C090,False,False
S08716,2025-04-19,Online,Credit Card,P005,Men's Hoodie,Men,Jacket,1,59.99,0,0.0,59.99,22.0,37.99,C094,False,False
S08717,2025-04-19,Online,Debit Card,P002,Men's Premium T-shirt,Men,Shirt,2,29.99,0,0.0,59.98,22.0,37.98,C181,False,False
S08718,2025-04-19,Online,Debit Card,P017,Kids Jeans,Kids,Pants,2,29.99,0,0.0,59.98,20.0,39.98,C084,False,False
S08719,2025-04-19,Online,Credit Card,P007,Men's Polo Shirt,Men,Shirt,3,34.99,20,7.0,83.97,36.0,47.97,C108,False,False
S08720,2025-04-19,Online,Mobile Pay,P023,Canvas Tote Bag,All,Accessories,1,24.99,0,0.0,24.99,8.0,16.99,C049,False,False
S08721,2025-04-19,Physical,Credit Card,P010,Women's Blouse,Women,Top,1,34.99,10,3.5,31.49,12.0,19.49,C087,False,False
S08722,2025-04-20,Physical,Mobile Pay,P001,Men's Basic T-shirt,Men,Shirt,2,19.99,0,0.0,39.98,14.0,25.98,C070,False,False
S08723,2025-04-20,Online,Credit Card,P002,Men's Premium T-shirt,Men,Shirt,1,29.99,0,0.0,29.99,11.0,18.99,C079,False,False
S08724,2025-04-20,Online,PayPal,P004,Men's Chino Pants,Men,Pants,1,44.99,0,0.0,44.99,15.0,29.99,C066,False,False
S08725,2025-04-20,Physical,Credit Card,P009,Women's Casual Dress,Women,Dress,2,44.99,15,6.75,76.48,32.0,44.48,C196,False,False
S08726,2025-04-20,Online,Credit Card,P015,Women's Cardigan,Women,Top,3,49.99,0,0.0,149.97,54.0,95.97,C162,False,False
S08727,2025-04-20,Online,Credit Card,P022,Leather Belt,All,Accessories,1,19.99,0,0.0,19.99,6.0,13.99,C156,False,False
S08728,2025-04-20,Online,Credit Card,P016,Kids T-shirt,Kids,Shirt,1,14.99,0,0.0,14.99,5.0,9.99,C132,False,False
S08729,2025-04-20,Physical,Credit Card,P024,Men's Swim Shorts,Men,Swimwear,1,29.99,0,0.0,29.99,10.0,19.99,C037,False,False
S08730,2025-04-20,Physical,Debit Card,P024,Men's Swim Shorts,Men,Swimwear,2,29.99,15,4.5,50.98,20.0,30.98,C023,False,False
S08731,2025-04-20,Physical,Debit Card,P004,Men's Chino Pants,Men,Pants,3,44.99,0,0.0,134.97,45.0,89.97,C114,False,False
S08732,2025-04-20,Physical,Credit Card,P012,Women's Skinny Jeans,Women,Pants,3,54.99,5,2.75,156.72,60.0,96.72,C091,False,False
S08733,2025-04-20,Physical,Debit Card,P019,Kids Dress,Kids,Dress,1,24.99,0,0.0,24.99,9.0,15.99,C090,False,False
S08734,2025-04-20,Online,Credit Card,P025,Women's Swimsuit,Women,Swimwear,5,44.99,5,2.25,213.7,80.0,133.7,C155,False,False
S08735,2025-04-20,Physical,Credit Card,P003,Men's Slim Jeans,Men,Pants,1,49.99,0,0.0,49.99,18.0,31.99,C139,False,False
S08736,2025-04-20,Online,Debit Card,P023,Canvas Tote Bag,All,Accessories,1,24.99,10,2.5,22.49,8.0,14.49,C061,False,False
S08737,2025-04-20,Physical,Mobile Pay,P021,Unisex Socks (3-pack),All,Accessories,3,9.99,10,1.0,26.97,7.5,19.47,C130,False,False
S08738,2025-04-20,Online,PayPal,P020,Unisex Cap,All,Accessories,3,14.99,5,0.75,42.72,12.0,30.72,C002,False,False
S08739,2025-04-20,Online,Credit Card,P023,Canvas Tote Bag,All,Accessories,5,24.99,0,0.0,124.95,40.0,84.95,C063,False,False
S08740,2025-04-20,Online,PayPal,P011,Women's Skirt,Women,Skirt,2,39.99,0,0.0,79.98,28.0,51.98,C112,False,False
S08741,2025-04-20,Online,Mobile Pay,P023,Canvas Tote Bag,All,Accessories,1,24.99,0,0.0,24.99,8.0,16.99,C133,False,False
S08742,2025-04-20,Physical,Credit Card,P013,Women's Hoodie,Women,Jacket,1,59.99,0,0.0,59.99,22.0,37.99,C017,False,False
S08743,2025-04-20,Physical,Cash,P023,Canvas Tote Bag,All,Accessories,1,24.99,15,3.75,21.24,8.0,13.24,C069,False,False
S08744,2025-04-21,Online,Credit Card,P015,Women's Cardigan,Women,Top,1,49.99,0,0.0,49.99,18.0,31.99,C001,False,False
S08745,2025-04-21,Online,Debit Card,P009,Women's Casual Dress,Women,Dress,2,44.99,0,0.0,89.98,32.0,57.98,C002,False,True
S08746,2025-04-21,Physical,Cash,P023,Canvas Tote Bag,All,Accessories,1,24.99,0,0.0,24.99,8.0,16.99,C034,False,False
S08747,2025-04-21,Physical,Credit Card,P012,Women's Skinny Jeans,Women,Pants,2,54.99,5,2.75,104.48,40.0,64.48,C167,False,False
S08748,2025-04-21,Physical,Mobile Pay,P022,Leather Belt,All,Accessories,3,19.99,0,0.0,59.97,18.0,41.97,C021,False,False
S08749,2025-04-21,Physical,Mobile Pay,P020,Unisex Cap,All,Accessories,2,14.99,10,1.5,26.98,8.0,18.98,C113,False,False
S08750,2025-04-21,Physical,Debit Card,P008,Women's Floral Dress,Women,Dress,1,54.99,5,2.75,52.24,20.0,32.24,C098,False,False
S08751,2025-04-21,Online,Debit Card,P022,Leather Belt,All,Accessories,2,19.99,0,0.0,39.98,12.0,27.98,C177,False,False
S08752,2025-04-21,Online,Credit Card,P023,Canvas Tote Bag,All,Accessories,2,24.99,5,1.25,47.48,16.0,31.48,C084,False,False
S08753,2025-04-21,Physical,Cash,P015,Women's Cardigan,Women,Top,2,49.99,0,0.0,99.98,36.0,63.98,C168,False,False
S08754,2025-04-21,Online,Credit Card,P023,Canvas Tote Bag,All,Accessories,1,24.99,0,0.0,24.99,8.0,16.99,C150,False,False
S08755,2025-04-22,Online,Mobile Pay,P025,Women's Swimsuit,Women,Swimwear,2,44.99,0,0.0,89.98,32.0,57.98,C190,False,False
S08756,2025-04-22,Physical,Credit Card,P005,Men's Hoodie,Men,Jacket,3,59.99,0,0.0,179.97,66.0,113.97,C122,False,False
S08757,2025-04-22,Physical,Credit Card,P007,Men's Polo Shirt,Men,Shirt,2,34.99,0,0.0,69.98,24.0,45.98,C032,False,False
S08758,2025-04-22,Online,PayPal,P004,Men's Chino Pants,Men,Pants,2,44.99,15,6.75,76.48,30.0,46.48,C117,False,False
S08759,2025-04-22,Online,Credit Card,P020,Unisex Cap,All,Accessories,3,14.99,5,0.75,42.72,12.0,30.72,C083,False,False
S08760,2025-04-22,Physical,Credit Card,P005,Men's Hoodie,Men,Jacket,3,59.99,15,9.0,152.97,66.0,86.97,C174,False,False
S08761,2025-04-22,Physical,Cash,P010,Women's Blouse,Women,Top,1,34.99,0,0.0,34.99,12.0,22.99,C125,False,True
S08762,2025-04-22,Online,Debit Card,P020,Unisex Cap,All,Accessories,3,14.99,0,0.0,44.97,12.0,32.97,C081,False,False
S08763,2025-04-22,Physical,Credit Card,P021,Unisex Socks (3-pack),All,Accessories,2,9.99,10,1.0,17.98,5.0,12.98,C021,False,False
S08764,2025-04-22,Physical,Debit Card,P001,Men's Basic T-shirt,Men,Shirt,4,19.99,20,4.0,63.96,28.0,35.96,C165,False,False
S08765,2025-04-22,Online,Credit Card,P008,Women's Floral Dress,Women,Dress,3,54.99,0,0.0,164.97,60.0,104.97,C156,False,False
S08766,2025-04-22,Physical,Mobile Pay,P020,Unisex Cap,All,Accessories,1,14.99,0,0.0,14.99,4.0,10.99,C024,False,False
S08767,2025-04-22,Online,PayPal,P015,Women's Cardigan,Women,Top,1,49.99,0,0.0,49.99,18.0,31.99,C075,False,False
S08768,2025-04-22,Physical,Cash,P002,Men's Premium T-shirt,Men,Shirt,2,29.99,0,0.0,59.98,22.0,37.98,C008,False,False
S08769,2025-04-22,Physical,Cash,P001,Men's Basic T-shirt,Men,Shirt,3,19.99,0,0.0,59.97,21.0,38.97,C010,False,False
S08770,2025-04-22,Physical,Credit Card,P022,Leather Belt,All,Accessories,1,19.99,5,1.0,18.99,6.0,12.99,C167,False,False
S08771,2025-04-22,Online,Debit Card,P015,Women's Cardigan,Women,Top,5,49.99,0,0.0,249.95,90.0,159.95,C170,False,False
S08772,2025-04-22,Physical,Credit Card,P014,Women's Puffer Jacket,Women,Jacket,1,84.99,0,0.0,84.99,32.0,52.99,,False,False
S08773,2025-04-23,Physical,Credit Card,P020,Unisex Cap,All,Accessories,1,14.99,5,0.75,14.24,4.0,10.24,C080,False,False
S08774,2025-04-23,Online,Credit Card,P004,Men's Chino Pants,Men,Pants,3,44.99,0,0.0,134.97,45.0,89.97,C181,False,False
S08775,2025-04-23,Online,Debit Card,P020,Unisex Cap,All,Accessories,1,14.99,5,0.75,14.24,4.0,10.24,C167,False,False
S08776,2025-04-23,Online,Debit Card,P004,Men's Chino Pants,Men,Pants,1,44.99,20,9.0,35.99,15.0,20.99,C193,False,False
S08777,2025-04-23,Online,Mobile Pay,P024,Men's Swim Shorts,Men,Swimwear,1,29.99,10,3.0,26.99,10.0,16.99,C090,False,False
S08778,2025-04-23,Physical,Debit Card,P003,Men's Slim Jeans,Men,Pants,1,49.99,5,2.5,47.49,18.0,29.49,C179,False,False
S08779,2025-04-23,Online,Credit Card,P021,Unisex Socks (3-pack),All,Accessories,2,9.99,0,0.0,19.98,5.0,14.98,C014,False,True
S08780,2025-04-23,Physical,Credit Card,P011,Women's Skirt,Women,Skirt,2,39.99,10,4.0,71.98,28.0,43.98,C179,False,False
S08781,2025-04-23,Online,PayPal,P017,Kids Jeans,Kids,Pants,1,29.99,0,0.0,29.99,10.0,19.99,C187,False,False
S08782,2025-04-23,Physical,Credit Card,P002,Men's Premium T-shirt,Men,Shirt,1,29.99,10,3.0,26.99,11.0,15.99,C199,False,False
S08783,2025-04-23,Online,Credit Card,P002,Men's Premium T-shirt,Men,Shirt,3,29.99,0,0.0,89.97,33.0,56.97,C174,False,False
S08784,2025-04-23,Online,Credit Card,P022,Leather Belt,All,Accessories,4,19.99,0,0.0,79.96,24.0,55.96,C191,False,False
S08785,2025-04-24,Online,Debit Card,P022,Leather Belt,All,Accessories,2,19.99,0,0.0,39.98,12.0,27.98,C041,False,False
S08786,2025-04-24,Physical,Credit Card,P025,Women's Swimsuit,Women,Swimwear,1,44.99,10,4.5,40.49,16.0,24.49,C060,False,True
S08787,2025-04-24,Online,Debit Card,P023,Canvas Tote Bag,All,Accessories,1,24.99,10,2.5,22.49,8.0,14.49,C075,False,False
S08788,2025-04-24,Physical,Debit Card,P001,Men's Basic T-shirt,Men,Shirt,3,19.99,15,3.0,50.97,21.0,29.97,C020,False,True
S08789,2025-04-24,Physical,Cash,P022,Leather Belt,All,Accessories,2,19.99,0,0.0,39.98,12.0,27.98,C002,False,False
S08790,2025-04-24,Online,PayPal,P015,Women's Cardigan,Women,Top,5,49.99,0,0.0,249.95,90.0,159.95,C144,False,False
S08791,2025-04-24,Physical,Credit Card,P024,Men's Swim Shorts,Men,Swimwear,1,29.99,5,1.5,28.49,10.0,18.49,C178,False,False
S08792,2025-04-24,Online,Debit Card,P012,Women's Skinny Jeans,Women,Pants,2,54.99,0,0.0,109.98,40.0,69.98,C168,False,False
S08793,2025-04-24,Physical,Credit Card,P022,Leather Belt,All,Accessories,3,19.99,0,0.0,59.97,18.0,41.97,C091,False,False
S08794,2025-04-24,Physical,Debit Card,P002,Men's Premium T-shirt,Men,Shirt,2,29.99,10,3.0,53.98,22.0,31.98,C137,False,False
S08795,2025-04-24,Online,Credit Card,P023,Canvas Tote Bag,All,Accessories,3,24.99,5,1.25,71.22,24.0,47.22,C036,False,False
S08796,2025-04-24,Physical,Mobile Pay,P013,Women's Hoodie,Women,Jacket,3,59.99,15,9.0,152.97,66.0,86.97,C060,False,False
S08797,2025-04-24,Online,PayPal,P011,Women's Skirt,Women,Skirt,1,39.99,0,0.0,39.99,14.0,25.99,C013,False,False
S08798,2025-04-24,Online,Debit Card,P022,Leather Belt,All,Accessories,1,19.99,0,0.0,19.99,6.0,13.99,C151,False,False
S08799,2025-04-24,Online,Debit Card,P014,Women's Puffer Jacket,Women,Jacket,2,84.99,0,0.0,169.98,64.0,105.98,C116,False,False
S08800,2025-04-24,Physical,Credit Card,P021,Unisex Socks (3-pack),All,Accessories,1,9.99,0,0.0,9.99,2.5,7.49,C122,False,False
S08801,2025-04-25,Physical,Cash,P009,Women's Casual Dress,Women,Dress,1,44.99,0,0.0,44.99,16.0,28.99,C065,False,False
S08802,2025-04-25,Online,Credit Card,P017,Kids Jeans,Kids,Pants,2,29.99,0,0.0,59.98,20.0,39.98,C003,False,False
S08803,2025-04-25,Physical,Credit Card,P002,Men's Premium T-shirt,Men,Shirt,1,29.99,5,1.5,28.49,11.0,17.49,C127,False,False
S08804,2025-04-25,Online,Debit Card,P019,Kids Dress,Kids,Dress,1,24.99,10,2.5,22.49,9.0,13.49,C192,False,False
S08805,2025-04-25,Physical,Debit Card,P022,Leather Belt,All,Accessories,2,19.99,0,0.0,39.98,12.0,27.98,C194,False,False
S08806,2025-04-25,Physical,Cash,P022,Leather Belt,All,Accessories,1,19.99,5,1.0,18.99,6.0,12.99,C086,False,False
S08807,2025-04-25,Physical,Mobile Pay,P014,Women's Puffer Jacket,women,Jacket,1,84.99,0,0.0,84.99,32.0,52.99,C171,False,False
S08808,2025-04-25,Online,Credit Card,P022,Leather Belt,All,Accessories,1,19.99,5,1.0,18.99,6.0,12.99,C166,False,False
S08809,2025-04-25,Online,Debit Card,P022,Leather Belt,All,Accessories,2,19.99,10,2.0,35.98,12.0,23.98,C038,False,False
S08810,2025-04-25,Physical,Cash,P009,Women's Casual Dress,Women,Dress,2,44.99,15,6.75,76.48,32.0,44.48,C061,False,False
S08811,2025-04-25,Physical,Debit Card,P020,Unisex Cap,All,Accessories,3,14.99,0,0.0,44.97,12.0,32.97,C161,False,False
S08812,2025-04-25,Physical,Debit Card,P022,Leather Belt,All,Accessories,1,19.99,0,0.0,19.99,6.0,13.99,C168,False,False
S08813,2025-04-25,Physical,Credit Card,P020,Unisex Cap,All,Accessories,1,14.99,10,1.5,13.49,4.0,9.49,C169,False,False
S08814,2025-04-25,Physical,Cash,P023,Canvas Tote Bag,All,Accessories,3,24.99,5,1.25,71.22,24.0,47.22,C155,False,False
S08815,2025-04-25,Online,Debit Card,P014,Women's Puffer Jacket,Women,Jacket,1,84.99,10,8.5,76.49,32.0,44.49,C168,False,False
S08816,2025-04-26,Physical,Credit Card,P008,Women's Floral Dress,Women,Dress,1,54.99,5,2.75,52.24,20.0,32.24,C160,False,False
S08817,2025-04-26,Online,PayPal,P005,Men's Hoodie,Men,Jacket,2,59.99,5,3.0,113.98,44.0,69.98,C195,False,False
S08818,2025-04-26,Physical,Cash,P020,Unisex Cap,All,Accessories,1,14.99,10,1.5,13.49,4.0,9.49,C030,False,False
S08819,2025-04-26,Online,Credit Card,P025,Women's Swimsuit,Women,Swimwear,1,44.99,5,2.25,42.74,16.0,26.74,C072,False,True
S08820,2025-04-26,Online,Debit Card,P010,Women's Blouse,Women,Top,1,34.99,0,0.0,34.99,12.0,22.99,C102,False,False
S08821,2025-04-26,Physical,Cash,P010,Women's Blouse,Women,Top,1,34.99,15,5.25,29.74,12.0,17.74,C043,False,False
S08822,2025-04-26,Physical,Debit Card,P012,Women's Skinny Jeans,Women,Pants,3,54.99,0,0.0,164.97,60.0,104.97,C197,False,False
S08823,2025-04-26,Physical,Credit Card,P021,Unisex Socks (3-pack),All,Accessories,1,9.99,0,0.0,9.99,2.5,7.49,C137,False,False
S08824,2025-04-26,Physical,Cash,P010,Women's Blouse,Women,Top,2,34.99,0,0.0,69.98,24.0,45.98,C016,False,False
S08825,2025-04-26,Physical,Credit Card,P020,Unisex Cap,All,Accessories,3,14.99,0,0.0,44.97,12.0,32.97,C099,False,False
S08826,2025-04-26,Physical,Cash,P012,Women's Skinny Jeans,Women,Pants,2,54.99,15,8.25,93.48,40.0,53.48,C145,False,False
S08827,2025-04-26,Physical,Credit Card,P002,Men's Premium T-shirt,Men,Shirt,2,29.99,0,0.0,59.98,22.0,37.98,C116,False,False
S08828,2025-04-26,Online,Mobile Pay,P021,Unisex Socks (3-pack),All,Accessories,2,9.99,15,1.5,16.98,5.0,11.98,C084,False,False
